sentences,tokens,ner_tokens,FUNDAMENTO,DATA,ORGANIZACAO,PESSOA,PRODUTODELEI,LOCAL,EVENTO,lem_sentence,stem_sentence,id
"considerando que o comércio online é uma realidade nacional , é preciso que sejam criadas ferramentas para a proteção dos consumidores diante dos fornecedores virtuais .","['considerando', 'que', 'o', 'comércio', 'online', 'é', 'uma', 'realidade', 'nacional', ',', 'é', 'preciso', 'que', 'sejam', 'criadas', 'ferramentas', 'para', 'a', 'proteção', 'dos', 'consumidores', 'diante', 'dos', 'fornecedores', 'virtuais', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,considerar comércio online realidade nacional preciso ser criar ferramenta proteção consumidor fornecedor virtual,consider comérci onlin real nacion precis sej cri ferrament proteç consum fornec virtual,1943
"justificação um grande número de produtos existentes nas prateleiras dos mercados brasileiros ostenta a denominação de “ chocolate ” ou de “ chocolate branco ” , ou utilizam-se de outros termos como ‘ achocolatado ’ e induzem o consumidor a entender que há na formulação daquele produto ao menos um pequena quantidade de chocolate , ou seja , de um produto derivado do cacau em uma de suas formas de incorporação aos alimentos industrializados .","['justificação', 'um', 'grande', 'número', 'de', 'produtos', 'existentes', 'nas', 'prateleiras', 'dos', 'mercados', 'brasileiros', 'ostenta', 'a', 'denominação', 'de', '“', 'chocolate', '”', 'ou', 'de', '“', 'chocolate', 'branco', '”', ',', 'ou', 'utilizam-se', 'de', 'outros', 'termos', 'como', '‘', 'achocolatado', '’', 'e', 'induzem', 'o', 'consumidor', 'a', 'entender', 'que', 'há', 'na', 'formulação', 'daquele', 'produto', 'ao', 'menos', 'um', 'pequena', 'quantidade', 'de', 'chocolate', ',', 'ou', 'seja', ',', 'de', 'um', 'produto', 'derivado', 'do', 'cacau', 'em', 'uma', 'de', 'suas', 'formas', 'de', 'incorporação', 'aos', 'alimentos', 'industrializados', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,justificação produto existente prateleira mercado brasileiro ostentar denominação chocolate chocolate branco utilizar se termo achocolatar induzer consumidor entender haver formulação produto pequeno quantidade chocolate ser produto derivar cacau forma incorporação alimento industrializar,justific produt exist pratel merc brasil ostent denomin chocolat chocolat branc utilizam-s term achocolat induz consum entend há formul produt pequen quant chocolat sej produt deriv cacau form incorpor aliment industri,1944
"o congresso nacional decreta : art . 1º esta lei complementar altera a alínea l do inciso ii do art . 1º , da lei complementar nº 64 , de 18 de maio de 1990 , para fazer coincidir o prazo de desincompatibilização dos servidores públicos , para candidatura a cargos eletivos , com a aprovação de sua candidatura na convenção partidária respectiva .","['o', 'congresso', 'nacional', 'decreta', ':', 'art', '.', '1º', 'esta', 'lei', 'complementar', 'altera', 'a', 'alínea', 'l', 'do', 'inciso', 'ii', 'do', 'art', '.', '1º', ',', 'da', 'lei', 'complementar', 'nº', '64', ',', 'de', '18', 'de', 'maio', 'de', '1990', ',', 'para', 'fazer', 'coincidir', 'o', 'prazo', 'de', 'desincompatibilização', 'dos', 'servidores', 'públicos', ',', 'para', 'candidatura', 'a', 'cargos', 'eletivos', ',', 'com', 'a', 'aprovação', 'de', 'sua', 'candidatura', 'na', 'convenção', 'partidária', 'respectiva', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,0,0,0,0,congresso nacional decretar art 1º lei complementar alterar alínea l inciso ii art 1º lei complementar nº 64 18 maio 1990 coincidir prazo desincompatibilização servidor público candidatura cargo eletivo aprovação candidatura convenção partidário respectivo,congress nacion decret art 1º lei complement alt alíne l incis ii art 1º lei complement nº 64 18 mai 1990 coincid praz desincompatibil serv públic candidat carg elet aprov candidat convenç partidár respec,1945
"conforme o art . 186 da constituição federal de 1988 , a função social de propriedade rural é cumprida quando atende , simultaneamente , segundo critérios e graus de exigência estabelecidos em lei , aos requisitos de ( i ) aproveitamento racional e adequado ; ( ii ) utilização adequada dos recursos naturais disponíveis e preservação do meio ambiente ; ( iii ) observância das disposições que regulam as relações de trabalho ; e ( iv ) exploração que favoreça o bem-estar dos proprietários e dos trabalhadores .","['conforme', 'o', 'art', '.', '186', 'da', 'constituição', 'federal', 'de', '1988', ',', 'a', 'função', 'social', 'de', 'propriedade', 'rural', 'é', 'cumprida', 'quando', 'atende', ',', 'simultaneamente', ',', 'segundo', 'critérios', 'e', 'graus', 'de', 'exigência', 'estabelecidos', 'em', 'lei', ',', 'aos', 'requisitos', 'de', '(', 'i', ')', 'aproveitamento', 'racional', 'e', 'adequado', ';', '(', 'ii', ')', 'utilização', 'adequada', 'dos', 'recursos', 'naturais', 'disponíveis', 'e', 'preservação', 'do', 'meio', 'ambiente', ';', '(', 'iii', ')', 'observância', 'das', 'disposições', 'que', 'regulam', 'as', 'relações', 'de', 'trabalho', ';', 'e', '(', 'iv', ')', 'exploração', 'que', 'favoreça', 'o', 'bem-estar', 'dos', 'proprietários', 'e', 'dos', 'trabalhadores', '.']","['O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,0,0,0,0,conforme art 186 constituição federal 1988 função social propriedade rural cumprir atender simultaneamente critério grau exigência estabelecer lei requisito i aproveitamento racional adequado ii utilização adequado recurso natural disponível preservação ambiente iii observância disposição regular relação trabalho iv exploração favorecer bem-estar proprietário trabalhador,conform art 186 constitu feder 1988 funç soc propriedad rural cumpr atend simultane critéri grau exig estabelec lei requisit i aproveit racion adequ ii utiliz adequ recurs natur dispon preserv ambi iii observ dispos regul relaç trabalh iv explor favoreç bem-est propriet trabalh,1946
"em 2004 , zilda arns recebeu da cnbb outra missão semelhante : fundar e coordenar a pastoral da pessoa idosa , hoje com mais de cem mil idosos acompanhados mensalmente por milhares de voluntários , em quase 600 municípios de 25 estados brasileiros .","['em', '2004', ',', 'zilda', 'arns', 'recebeu', 'da', 'cnbb', 'outra', 'missão', 'semelhante', ':', 'fundar', 'e', 'coordenar', 'a', 'pastoral', 'da', 'pessoa', 'idosa', ',', 'hoje', 'com', 'mais', 'de', 'cem', 'mil', 'idosos', 'acompanhados', 'mensalmente', 'por', 'milhares', 'de', 'voluntários', ',', 'em', 'quase', '600', 'municípios', 'de', '25', 'estados', 'brasileiros', '.']","['O', 'B-DATA', 'O', 'B-PESSOA', 'I-PESSOA', 'O', 'O', 'B-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,1,2,1,0,0,0,2004 zildao arns receber Cnbb missão semelhante fundar coordenar pastoral pessoa idoso hoje cem idoso acompanhar mensalmente milhar voluntário quase 600 município 25 estado brasileiro,2004 zild arm receb cnbb miss semelh fund coorden pastor pesso idos hoj cem idos acompanh mens milh voluntári quas 600 municípi 25 est brasil,1947
"p l n .4 5 6 4 / 2 0 1 9 a p re s e n ta ç ã o : 2 0 / 0 8 / 2 0 1 9 1 3 : 3 8 2 justificação com o advento dos celulares com câmera e sua popularização na última década , tornou-se cada vez mais comum o registro feito pelos cidadãos das ações policiais .","['p', 'l', 'n', '.4', '5', '6', '4', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '0', '/', '0', '8', '/', '2', '0', '1', '9', '1', '3', ':', '3', '8', '2', 'justificação', 'com', 'o', 'advento', 'dos', 'celulares', 'com', 'câmera', 'e', 'sua', 'popularização', 'na', 'última', 'década', ',', 'tornou-se', 'cada', 'vez', 'mais', 'comum', 'o', 'registro', 'feito', 'pelos', 'cidadãos', 'das', 'ações', 'policiais', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,p l n .4 5 6 4 2 0 1 9 p re s n ta ç ã 2 0 0 8 2 0 1 9 1 3 3 8 2 justificação advento celular câmera popularização último década tornar se comum registro fazer cidadão ação policial,p l n .4 5 6 4 2 0 1 9 p re s n ta ç ã 2 0 0 8 2 0 1 9 1 3 3 8 2 justific advent celul câm popular últ déc tornou-s comum registr feit cidad açõ polic,1948
"p l n .4 7 7 1 / 2 0 1 9 a p re s e n ta ç ã o : 2 9 / 0 8 / 2 0 1 9 1 3 : 3 0 4 em face do exposto , contamos com o apoio dos nossos pares para aprovação dessa proposição .","['p', 'l', 'n', '.4', '7', '7', '1', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '9', '/', '0', '8', '/', '2', '0', '1', '9', '1', '3', ':', '3', '0', '4', 'em', 'face', 'do', 'exposto', ',', 'contamos', 'com', 'o', 'apoio', 'dos', 'nossos', 'pares', 'para', 'aprovação', 'dessa', 'proposição', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,p l n .4 7 7 1 2 0 1 9 p re s n ta ç ã 2 9 0 8 2 0 1 9 1 3 3 0 4 face exposto contar par aprovação proposição,p l n .4 7 7 1 2 0 1 9 p re s n ta ç ã 2 9 0 8 2 0 1 9 1 3 3 0 4 fac expost cont par aprov propos,1949
"para a formulação do exame , o revalida adotará matriz de correspondência curricular , nos termos do regulamento , que abranja a verificação de aquisição dos conhecimentos , habilidades e competências requeridas para o exercício profissional da medicina , em nível equivalente ao exigido dos médicos formados no brasil .","['para', 'a', 'formulação', 'do', 'exame', ',', 'o', 'revalida', 'adotará', 'matriz', 'de', 'correspondência', 'curricular', ',', 'nos', 'termos', 'do', 'regulamento', ',', 'que', 'abranja', 'a', 'verificação', 'de', 'aquisição', 'dos', 'conhecimentos', ',', 'habilidades', 'e', 'competências', 'requeridas', 'para', 'o', 'exercício', 'profissional', 'da', 'medicina', ',', 'em', 'nível', 'equivalente', 'ao', 'exigido', 'dos', 'médicos', 'formados', 'no', 'brasil', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O']",0,0,0,0,1,1,0,formulação exame revalida adotar matriz correspondência curricular termo regulamento abranja verificação aquisição conhecimento habilidade competência requerer exercício profissional medicina equivalente exigido médico formar Brasil,formul exam reval adot matriz correspond curricul term regul abranj verific aquis conhec habil compet requer exercíci profiss medicin equival exig médic form brasil,1950
"justificação o fundo de financiamento estudantil ( fies ) , instituído pela lei nº 10.260 , de 12 de julho de 2001 , hoje composto pelo fundo fies e pelo programa fies ( p-fies ) , concede financiamento principalmente a estudantes em cursos superiores não gratuitos , mas também a cursos técnicos e de pós - graduação stricto sensu , sendo um instrumento relevante de democratização p l n .4 8 9 5 / 2 0 1 9 a p re s e n ta ç ã o : 0 4 / 0 9 / 2 0 1 9 1 9 : 5 2 2 da educação superior brasileira , sobretudo se considerarmos que ainda estamos distantes de cumprir a meta do pne que prevê uma taxa líquida de 33% de estudantes de 18 a 24 anos em cursos superiores em 2024 , quando atualmente essa cifra é pouco superior a 18% .","['justificação', 'o', 'fundo', 'de', 'financiamento', 'estudantil', '(', 'fies', ')', ',', 'instituído', 'pela', 'lei', 'nº', '10.260', ',', 'de', '12', 'de', 'julho', 'de', '2001', ',', 'hoje', 'composto', 'pelo', 'fundo', 'fies', 'e', 'pelo', 'programa', 'fies', '(', 'p-fies', ')', ',', 'concede', 'financiamento', 'principalmente', 'a', 'estudantes', 'em', 'cursos', 'superiores', 'não', 'gratuitos', ',', 'mas', 'também', 'a', 'cursos', 'técnicos', 'e', 'de', 'pós', '-', 'graduação', 'stricto', 'sensu', ',', 'sendo', 'um', 'instrumento', 'relevante', 'de', 'democratização', 'p', 'l', 'n', '.4', '8', '9', '5', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '0', '4', '/', '0', '9', '/', '2', '0', '1', '9', '1', '9', ':', '5', '2', '2', 'da', 'educação', 'superior', 'brasileira', ',', 'sobretudo', 'se', 'considerarmos', 'que', 'ainda', 'estamos', 'distantes', 'de', 'cumprir', 'a', 'meta', 'do', 'pne', 'que', 'prevê', 'uma', 'taxa', 'líquida', 'de', '33%', 'de', 'estudantes', 'de', '18', 'a', '24', 'anos', 'em', 'cursos', 'superiores', 'em', '2024', ',', 'quando', 'atualmente', 'essa', 'cifra', 'é', 'pouco', 'superior', 'a', '18%', '.']","['O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,1,0,0,3,0,0,justificação fundo financiamento estudantil fies instituir lei nº 10.260 12 julho 2001 hoje compor Fundo fies programa fies p-fies concedir financiamento principalmente estudante curso alto gratuito curso técnico pós graduação stricto sensu ser instrumento relevante democratização p l n .4 8 9 5 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 9 5 2 2 educação alto brasileira sobretudo considerarr estar distante cumprir meta pne prever taxa líquido 33 estudante 18 24 ano curso alto 2024 atualmente cifra alto 18,justific fund financ estudantil fie institu lei nº 10.260 12 julh 2001 hoj compost fund fie program fie p-fi conced financ princip estud curs superi gratuit curs técn pó gradu strict sensu send instrument relev democr p l n .4 8 9 5 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 9 5 2 2 educ superi brasil sobretud consider est dist cumpr met pne prev tax líqu 33 estud 18 24 ano curs superi 2024 atual cifr superi 18,1951
justificação o brasil é hoje o quarto país do mundo em número de usuários de internet com 120 milhões de pessoas conectadas .,"['justificação', 'o', 'brasil', 'é', 'hoje', 'o', 'quarto', 'país', 'do', 'mundo', 'em', 'número', 'de', 'usuários', 'de', 'internet', 'com', '120', 'milhões', 'de', 'pessoas', 'conectadas', '.']","['O', 'O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,1,0,justificação Brasil hoje país mundo usuário Internet 120 milhão pessoa conectar,justific brasil hoj país mund usu internet 120 milhã pesso conect,1952
"o uso de sapatos de saltos altos por meninas , ainda crianças , é apenas uma das vertentes escabrosas desta perda de referências em nossa sociedade .","['o', 'uso', 'de', 'sapatos', 'de', 'saltos', 'altos', 'por', 'meninas', ',', 'ainda', 'crianças', ',', 'é', 'apenas', 'uma', 'das', 'vertentes', 'escabrosas', 'desta', 'perda', 'de', 'referências', 'em', 'nossa', 'sociedade', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,uso sapato salto alto menina criança vertente escabroso perda referência sociedade,uso sapat salt alt menin crianç vert escabr perd refer sociedad,1953
"o uso dos recursos naturais envolve diversos setores e há necessidade de coordenar aspectos sociais , intergeracionais e ambientais juntamente com o lado econômico .","['o', 'uso', 'dos', 'recursos', 'naturais', 'envolve', 'diversos', 'setores', 'e', 'há', 'necessidade', 'de', 'coordenar', 'aspectos', 'sociais', ',', 'intergeracionais', 'e', 'ambientais', 'juntamente', 'com', 'o', 'lado', 'econômico', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,uso recurso natural envolver diverso setor haver necessidade coordenar aspecto social intergeracional ambiental juntamente econômico,uso recurs natur envolv divers set há necess coorden aspect soc intergerac ambient junt econôm,1954
"esse quadro é ainda mais grave no caso de hipossuficiência material dos idosos que recebem o benefício de prestação continuada da assistência social , atualmente limitado a um salário mínimo mensal .","['esse', 'quadro', 'é', 'ainda', 'mais', 'grave', 'no', 'caso', 'de', 'hipossuficiência', 'material', 'dos', 'idosos', 'que', 'recebem', 'o', 'benefício', 'de', 'prestação', 'continuada', 'da', 'assistência', 'social', ',', 'atualmente', 'limitado', 'a', 'um', 'salário', 'mínimo', 'mensal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,1,0,0,quadro grave caso hipossuficiência material idoso receber benefício prestação continuar assistência social atualmente limitar salário mínimo mensal,quadr grav cas hipossufici mater idos receb benefíci prest continu assist soc atual limit salári mín mens,1955
"ante o exposto , submeto à apreciação de meus ilustres pares o presente projeto , esperando que possa vir a ser aperfeiçoado ao longo de sua tramitação e merecer a aprovação pelo congresso nacional , contribuindo para a modernização do serviço público .","['ante', 'o', 'exposto', ',', 'submeto', 'à', 'apreciação', 'de', 'meus', 'ilustres', 'pares', 'o', 'presente', 'projeto', ',', 'esperando', 'que', 'possa', 'vir', 'a', 'ser', 'aperfeiçoado', 'ao', 'longo', 'de', 'sua', 'tramitação', 'e', 'merecer', 'a', 'aprovação', 'pelo', 'congresso', 'nacional', ',', 'contribuindo', 'para', 'a', 'modernização', 'do', 'serviço', 'público', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,0,0,ante exposto submeto apreciação ilustr par presente projeto esperar poder vir aperfeiçoar longo tramitação merecer aprovação congresso nacional contribuir modernização serviço público,ant expost submet apreci ilustr par pres projet esper poss vir aperfeiço long tramit merec aprov congress nacion contribu modern serviç públic,1956
"§ 2º os diplomas de graduação expedidos por universidades estrangeiras serão revalidados por universidades públicas que tenham curso do mesmo nível e área ou equivalente , respeitados os acordos internacionais de reciprocidade ou equiparação , exceto para o caso dos cursos de medicina , nos quais a revalidação poderá ser efetuada por quaisquer instituições de ensino superior brasileiras que tenham esses cursos oficialmente reconhecidos , respeitados os acordos internacionais de reciprocidade ou equiparação . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ”","['§', '2º', 'os', 'diplomas', 'de', 'graduação', 'expedidos', 'por', 'universidades', 'estrangeiras', 'serão', 'revalidados', 'por', 'universidades', 'públicas', 'que', 'tenham', 'curso', 'do', 'mesmo', 'nível', 'e', 'área', 'ou', 'equivalente', ',', 'respeitados', 'os', 'acordos', 'internacionais', 'de', 'reciprocidade', 'ou', 'equiparação', ',', 'exceto', 'para', 'o', 'caso', 'dos', 'cursos', 'de', 'medicina', ',', 'nos', 'quais', 'a', 'revalidação', 'poderá', 'ser', 'efetuada', 'por', 'quaisquer', 'instituições', 'de', 'ensino', 'superior', 'brasileiras', 'que', 'tenham', 'esses', 'cursos', 'oficialmente', 'reconhecidos', ',', 'respeitados', 'os', 'acordos', 'internacionais', 'de', 'reciprocidade', 'ou', 'equiparação', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '”']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,2º diploma graduação expedir universidade estrangeiro ser revalidar universidade público ter curso equivalente respeitar acordo internacional reciprocidade equiparação exceto caso curso medicina revalidação efetuar qualquer instituição ensino superior brasileira ter curso oficialmente reconhecer respeitar acordo internacional reciprocidade equiparação,2º diplom gradu exped univers estrang ser revalid univers públic tenh curs equival respeit acord internac reciproc equipar excet cas curs medicin revalid efetu quaisqu institu ensin superi brasil tenh curs ofic reconhec respeit acord internac reciproc equipar,1957
