sentences,tokens,ner_tokens,FUNDAMENTO,DATA,ORGANIZACAO,PESSOA,PRODUTODELEI,LOCAL,EVENTO,lem_sentence,stem_sentence,id
"art . 7º é revogada a lei nº 6.513 , de 20 de dezembro de 1977 .","['art', '.', '7º', 'é', 'revogada', 'a', 'lei', 'nº', '6.513', ',', 'de', '20', 'de', 'dezembro', 'de', '1977', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O']",1,0,0,0,0,0,0,art 7º revogar lei nº 6.513 20 dezembro 1977,art 7º revog lei nº 6.513 20 dezembr 1977,1599
o grande investimento para se combater esse quadro deve estar concentrado na prevenção e na detecção precoce .,"['o', 'grande', 'investimento', 'para', 'se', 'combater', 'esse', 'quadro', 'deve', 'estar', 'concentrado', 'na', 'prevenção', 'e', 'na', 'detecção', 'precoce', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,investimento combater quadro concentrar prevenção detecção precoce,invest combat quadr concentr prevenç detecç precoc,1600
( nr ) “ art . 135 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['(', 'nr', ')', '“', 'art', '.', '135', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,nr art 135,nr art 135,1601
rebecca garcia ) estabelece reserva de vagas para pessoas portadoras de deficiência quanto à inscrição em concursos públicos .,"['rebecca', 'garcia', ')', 'estabelece', 'reserva', 'de', 'vagas', 'para', 'pessoas', 'portadoras', 'de', 'deficiência', 'quanto', 'à', 'inscrição', 'em', 'concursos', 'públicos', '.']","['B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,rebecca Garcia estabelecer reserva vaga pessoa portadoro deficiência inscrição concurso público,rebecc garc estabelec reserv vag pesso port defici inscr concurs públic,1602
"sabendo dos efeitos penais , a resposta mais esperada é a efetiva redução da combinação álcool e direção .","['sabendo', 'dos', 'efeitos', 'penais', ',', 'a', 'resposta', 'mais', 'esperada', 'é', 'a', 'efetiva', 'redução', 'da', 'combinação', 'álcool', 'e', 'direção', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,saber efeito penal resposta esperado efetivo redução combinação álcool direção,sab efeit penal respost esper efet reduç combin álcool direç,1603
"por todos estes motivos , contamos com o apoio de nossos pares congressistas para a aprovação desta proposta .","['por', 'todos', 'estes', 'motivos', ',', 'contamos', 'com', 'o', 'apoio', 'de', 'nossos', 'pares', 'congressistas', 'para', 'a', 'aprovação', 'desta', 'proposta', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,motivo contar par congressista aprovação proposta,motiv cont par congress aprov propost,1604
pilhas e montes podem chegar a 500 metros de altura .,"['pilhas', 'e', 'montes', 'podem', 'chegar', 'a', '500', 'metros', 'de', 'altura', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,pilha monte chegar 500 metro altura,pilh mont cheg 500 metr altur,1605
"em que pese os inúmeros instrumentos de controle , desde as diversas instâncias do poder legislativo até as cortes de contas espalhadas por todo o país , verificamos que o simples controle a posteriori não tem resolvido a contento a questão da correta aplicação dos recursos públicos .","['em', 'que', 'pese', 'os', 'inúmeros', 'instrumentos', 'de', 'controle', ',', 'desde', 'as', 'diversas', 'instâncias', 'do', 'poder', 'legislativo', 'até', 'as', 'cortes', 'de', 'contas', 'espalhadas', 'por', 'todo', 'o', 'país', ',', 'verificamos', 'que', 'o', 'simples', 'controle', 'a', 'posteriori', 'não', 'tem', 'resolvido', 'a', 'contento', 'a', 'questão', 'da', 'correta', 'aplicação', 'dos', 'recursos', 'públicos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,0,0,pesar inúmero instrumento controle diverso instância legislativo corte conta espalhar país verificar simples controle posteriori resolver contento correto aplicação recurso público,pes inúmer instrument control divers inst legisl cort cont espalh país verific simpl control posterior resolv content corret aplic recurs públic,1606
"esperamos , assim , contribuir para o uso eficaz e responsável da água e para ganhos de eficiência em toda a cadeia produtiva e de consumo desse bem essencial à vida e à economia .","['esperamos', ',', 'assim', ',', 'contribuir', 'para', 'o', 'uso', 'eficaz', 'e', 'responsável', 'da', 'água', 'e', 'para', 'ganhos', 'de', 'eficiência', 'em', 'toda', 'a', 'cadeia', 'produtiva', 'e', 'de', 'consumo', 'desse', 'bem', 'essencial', 'à', 'vida', 'e', 'à', 'economia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,esperar contribuir uso eficaz responsável água ganho eficiência cadeia produtivo consumo essencial vida economia,esper contribu uso eficaz respons águ ganh efici cade produ consum essenc vid econom,1607
"certos de seus benefícios sociais e econômicos , solicitamos o apoio dos nobres parlamentares no sentido da aprovação da presente proposição .","['certos', 'de', 'seus', 'benefícios', 'sociais', 'e', 'econômicos', ',', 'solicitamos', 'o', 'apoio', 'dos', 'nobres', 'parlamentares', 'no', 'sentido', 'da', 'aprovação', 'da', 'presente', 'proposição', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,certos benefício social econômico solicitar nobre parlamentar sentido aprovação presente proposição,cert benefíci soc econôm solicit nobr parlament sent aprov pres propos,1608
luiz philippe de orleans e bragança ) dispõe sobre as restrições para a obtenção de recursos junto a instituições financeiras constituídas na forma de sociedade de economia mista ou de empresa pública .,"['luiz', 'philippe', 'de', 'orleans', 'e', 'bragança', ')', 'dispõe', 'sobre', 'as', 'restrições', 'para', 'a', 'obtenção', 'de', 'recursos', 'junto', 'a', 'instituições', 'financeiras', 'constituídas', 'na', 'forma', 'de', 'sociedade', 'de', 'economia', 'mista', 'ou', 'de', 'empresa', 'pública', '.']","['B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'I-PESSOA', 'I-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,Luiz Philippe orleans Bragança dispor restrição obtenção recurso junto instituição financeiro constituír sociedade economia misturar empresa público,luiz philipp orle braganç dispõ restr obtenç recurs junt institu financ constitu sociedad econom mist empr públic,1609
a pesquisa confirma resultados de estudos realizados na alemanha e em israel .,"['a', 'pesquisa', 'confirma', 'resultados', 'de', 'estudos', 'realizados', 'na', 'alemanha', 'e', 'em', 'israel', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O', 'O', 'B-LOCAL', 'O']",0,0,0,0,0,2,0,pesquisa confirmar resultado estudo realizar Alemanha Israel,pesquis confirm result estud realiz alemanh israel,1610
"com a progressiva massificação da internet , entendemos que a melhor forma de realizarmos o controle dos gastos públicos dá-se por meio dos chamados portais de transparência .","['com', 'a', 'progressiva', 'massificação', 'da', 'internet', ',', 'entendemos', 'que', 'a', 'melhor', 'forma', 'de', 'realizarmos', 'o', 'controle', 'dos', 'gastos', 'públicos', 'dá-se', 'por', 'meio', 'dos', 'chamados', 'portais', 'de', 'transparência', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,progressivo massificação Internet entender bom realizarmos controle gasto público dá-se chamado portal transparência,progress massific internet entend melhor realiz control gast públic dá-s cham port transpar,1611
"trata-se , antes de tudo , de um reconhecimento ao papel histórico desempenhado pela brasileira maria da penha na luta pelos direitos das mulheres .","['trata-se', ',', 'antes', 'de', 'tudo', ',', 'de', 'um', 'reconhecimento', 'ao', 'papel', 'histórico', 'desempenhado', 'pela', 'brasileira', 'maria', 'da', 'penha', 'na', 'luta', 'pelos', 'direitos', 'das', 'mulheres', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,tratar se reconhecimento papel histórico desempenhar brasileira Maria Penha luta direito mulher,trata-s reconhec papel histór desempenh brasil mar penh lut direit mulh,1612
deputado paulo bengtson ptb / pa p l n .4 8 5 1 / 2 0 1 9 a p re s e n ta ç ã o : 0 3 / 0 9 / 2 0 1 9 1 9 : 0 1,"['deputado', 'paulo', 'bengtson', 'ptb', '/', 'pa', 'p', 'l', 'n', '.4', '8', '5', '1', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '0', '3', '/', '0', '9', '/', '2', '0', '1', '9', '1', '9', ':', '0', '1']","['B-PESSOA', 'B-PESSOA', 'I-PESSOA', 'B-ORGANIZACAO', 'O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,2,0,1,0,deputado Paulo Bengtson ptb pa p l n .4 8 5 1 2 0 1 9 p re s n ta ç ã 0 3 0 9 2 0 1 9 1 9 0 1,deput paul bengtson ptb pa p l n .4 8 5 1 2 0 1 9 p re s n ta ç ã 0 3 0 9 2 0 1 9 1 9 0 1,1613
acreditamos que seus dispositivos garantam o efetivo atendimento às demandas do consumidor de bens e serviços .,"['acreditamos', 'que', 'seus', 'dispositivos', 'garantam', 'o', 'efetivo', 'atendimento', 'às', 'demandas', 'do', 'consumidor', 'de', 'bens', 'e', 'serviços', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,acreditar dispositivo garantir efetivo atendimento demanda consumidor bem serviço,acredit disposi garant efet atend demand consum bem serviç,1614
§ 2º . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['§', '2º', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,2º,2º,1615
"viii - entidade mantenedora : pessoa jurídica , cujo controle acionário é majoritariamente nacional , que provê os recursos necessários para o funcionamento das instituições de ensino que aderem e participam no financiamento estabelecido nesta lei . ”","['viii', '-', 'entidade', 'mantenedora', ':', 'pessoa', 'jurídica', ',', 'cujo', 'controle', 'acionário', 'é', 'majoritariamente', 'nacional', ',', 'que', 'provê', 'os', 'recursos', 'necessários', 'para', 'o', 'funcionamento', 'das', 'instituições', 'de', 'ensino', 'que', 'aderem', 'e', 'participam', 'no', 'financiamento', 'estabelecido', 'nesta', 'lei', '.', '”']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,viii entidade mantenedora pessoa jurídico controle acionário majoritariamente nacional provêr recurso necessário funcionamento instituição ensino aderir participar financiamento estabelecer lei,vii entidad manten pesso juríd control acion majorit nacion prov recurs necess funcion institu ensin ader particip financ estabelec lei,1616
"justificação o mercado de trabalho brasileiro , na esteira dos recentes acontecimentos e mudanças ocorridas no cenário econômico internacional a partir da crise de 2008 e , consequentemente , sobre os fluxos internacionais de mão de obra e de trabalho , vem sofrendo , da mesma forma , importantes transformações .","['justificação', 'o', 'mercado', 'de', 'trabalho', 'brasileiro', ',', 'na', 'esteira', 'dos', 'recentes', 'acontecimentos', 'e', 'mudanças', 'ocorridas', 'no', 'cenário', 'econômico', 'internacional', 'a', 'partir', 'da', 'crise', 'de', '2008', 'e', ',', 'consequentemente', ',', 'sobre', 'os', 'fluxos', 'internacionais', 'de', 'mão', 'de', 'obra', 'e', 'de', 'trabalho', ',', 'vem', 'sofrendo', ',', 'da', 'mesma', 'forma', ',', 'importantes', 'transformações', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENTO', 'I-EVENTO', 'I-EVENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,1,justificação mercado trabalho brasileiro esteira recente acontecimento mudança ocorrir cenário econômico internacional crise 2008 consequentemente fluxo internacional mão obra trabalho sofrer mesmo importante transformação,justific merc trabalh brasil est recent acontec mudanç ocorr cen econôm internac cris 2008 consequ flux internac mão obr trabalh sofr mesm import transform,1617
deputado duarte nogueira psdb - sp,"['deputado', 'duarte', 'nogueira', 'psdb', '-', 'sp']","['B-PESSOA', 'B-PESSOA', 'I-PESSOA', 'B-ORGANIZACAO', 'O', 'B-LOCAL']",0,0,1,2,0,1,0,deputado duarte Nogueira Psdb sp,deput duart nogu psdb sp,1618
"nos estritos termos da norma , somente os idosos beneficiários da prestação financeira da assistência social , no valor de um salário-mínimo , garantida pelo inciso v do art . 203 da constituição e regulamentada pelos arts . 20 , 21 e 21 - a da loas , fariam jus à exclusão dessa parcela do cômputo da renda familiar per capita , para fins de obtenção desse benefício assistencial , por parte de outro idoso integrante daquele núcleo familiar .","['nos', 'estritos', 'termos', 'da', 'norma', ',', 'somente', 'os', 'idosos', 'beneficiários', 'da', 'prestação', 'financeira', 'da', 'assistência', 'social', ',', 'no', 'valor', 'de', 'um', 'salário-mínimo', ',', 'garantida', 'pelo', 'inciso', 'v', 'do', 'art', '.', '203', 'da', 'constituição', 'e', 'regulamentada', 'pelos', 'arts', '.', '20', ',', '21', 'e', '21', '-', 'a', 'da', 'loas', ',', 'fariam', 'jus', 'à', 'exclusão', 'dessa', 'parcela', 'do', 'cômputo', 'da', 'renda', 'familiar', 'per', 'capita', ',', 'para', 'fins', 'de', 'obtenção', 'desse', 'benefício', 'assistencial', ',', 'por', 'parte', 'de', 'outro', 'idoso', 'integrante', 'daquele', 'núcleo', 'familiar', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2,0,0,0,2,0,0,estrito termo norma idoso beneficiário prestação financeiro assistência social salário-mínimo garantir inciso v art 203 constituição regulamentar art 20 21 21 loa fariam jus exclusão parcela cômputo renda familiar per capita fim obtenção benefício assistencial outro idoso integrante núcleo familiar,estrit term norm idos benefici prest financ assist soc salário-mín garant incis v art 203 constitu regulament art 20 21 21 loa far ju exclus parcel cômput rend famili per capit fim obtenç benefíci assist outr idos integr núcle famili,1619
"desse modo , o pagamento do valor relativo aos ativos não depreciados existentes em 31 de maio de 2000 nas receitas anuais permitidas das transmissoras , a partir de julho de 2017 , contemplou apenas a correção monetária .","['desse', 'modo', ',', 'o', 'pagamento', 'do', 'valor', 'relativo', 'aos', 'ativos', 'não', 'depreciados', 'existentes', 'em', '31', 'de', 'maio', 'de', '2000', 'nas', 'receitas', 'anuais', 'permitidas', 'das', 'transmissoras', ',', 'a', 'partir', 'de', 'julho', 'de', '2017', ',', 'contemplou', 'apenas', 'a', 'correção', 'monetária', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'I-DATA', 'I-DATA', 'I-DATA', 'I-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'I-DATA', 'I-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,2,0,0,0,0,0,modo pagamento relativo ativo depreciar existente 31 maio 2000 receita anual permitir transmissora julho 2017 contemplar correção monetário,mod pag relat ativ depreci exist 31 mai 2000 receit anual permit transmis julh 2017 contempl correç monetár,1620
"p l n .4 8 3 3 / 2 0 1 9 a p re s e n ta ç ã o : 0 3 / 0 9 / 2 0 1 9 1 7 : 5 1 3 certos da importância do assunto , e em defesa dos consumidores brasileiros , solicitamos aos nobres pares o apoio necessário para a aprovação do presente projeto .","['p', 'l', 'n', '.4', '8', '3', '3', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '0', '3', '/', '0', '9', '/', '2', '0', '1', '9', '1', '7', ':', '5', '1', '3', 'certos', 'da', 'importância', 'do', 'assunto', ',', 'e', 'em', 'defesa', 'dos', 'consumidores', 'brasileiros', ',', 'solicitamos', 'aos', 'nobres', 'pares', 'o', 'apoio', 'necessário', 'para', 'a', 'aprovação', 'do', 'presente', 'projeto', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,p l n .4 8 3 3 2 0 1 9 p re s n ta ç ã 0 3 0 9 2 0 1 9 1 7 5 1 3 certos importância assunto defesa consumidor brasileiro solicitar nobre par necessário aprovação presente projeto,p l n .4 8 3 3 2 0 1 9 p re s n ta ç ã 0 3 0 9 2 0 1 9 1 7 5 1 3 cert import assunt defês consum brasil solicit nobr par necess aprov pres projet,1621
em relatório de julho de 2019 a unicef descreve notáveis vantagens no estímulo ao aleitamento materno .,"['em', 'relatório', 'de', 'julho', 'de', '2019', 'a', 'unicef', 'descreve', 'notáveis', 'vantagens', 'no', 'estímulo', 'ao', 'aleitamento', 'materno', '.']","['O', 'O', 'O', 'B-DATA', 'I-DATA', 'I-DATA', 'O', 'B-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,1,1,0,0,0,0,relatório julho 2019 unicef descrever notável vantagem estímulo aleitamento materno,relatóri julh 2019 unicef descrev not vantag estímul aleit matern,1622
"esses temporizadores só aumentam a segurança do trânsito , e têm grande potencial para a redução de acidentes .","['esses', 'temporizadores', 'só', 'aumentam', 'a', 'segurança', 'do', 'trânsito', ',', 'e', 'têm', 'grande', 'potencial', 'para', 'a', 'redução', 'de', 'acidentes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,temporizador aumentar segurança trânsito potencial redução acidente,temporiz aument seguranç trânsit potenc reduç acid,1623
contamos com o indispensável apoio dos nobres pares para a rápida aprovação da matéria .,"['contamos', 'com', 'o', 'indispensável', 'apoio', 'dos', 'nobres', 'pares', 'para', 'a', 'rápida', 'aprovação', 'da', 'matéria', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,contar indispensável nobre par rápido aprovação matéria,cont indispens nobr par rápid aprov matér,1624
"adicionalmente , evita o despacho de termelétricas movidas a combustíveis fósseis , que apresentam grande custo de geração e emitem gases poluentes , especialmente os causadores de efeito estufa .","['adicionalmente', ',', 'evita', 'o', 'despacho', 'de', 'termelétricas', 'movidas', 'a', 'combustíveis', 'fósseis', ',', 'que', 'apresentam', 'grande', 'custo', 'de', 'geração', 'e', 'emitem', 'gases', 'poluentes', ',', 'especialmente', 'os', 'causadores', 'de', 'efeito', 'estufa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,adicionalmente evitar despacho termelétrica movir combustível fóssel apresentar custo geração emiter gase poluente especialmente causador efeito estufa,adic evit despach termelétr mov combust fóssel apresent cust ger emit gas polu espec caus efeit estuf,1625
"em 1983 , maria da penha foi vitimada pelo seu então marido com um tiro nas costas enquanto dormia e , como resultado dessa agressão , ficou paraplégica .","['em', '1983', ',', 'maria', 'da', 'penha', 'foi', 'vitimada', 'pelo', 'seu', 'então', 'marido', 'com', 'um', 'tiro', 'nas', 'costas', 'enquanto', 'dormia', 'e', ',', 'como', 'resultado', 'dessa', 'agressão', ',', 'ficou', 'paraplégica', '.']","['O', 'B-DATA', 'O', 'B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,1,0,1,0,0,0,1983 Maria Penha vitimar marido tiro costa dormer resultado agressão ficar paraplégico,1983 mar penh vitim marid tir cost dorm result agress fic paraplég,1626
"art . 2º esta lei entra em vigor na data de sua publicação , revogadas as disposições em contrário .","['art', '.', '2º', 'esta', 'lei', 'entra', 'em', 'vigor', 'na', 'data', 'de', 'sua', 'publicação', ',', 'revogadas', 'as', 'disposições', 'em', 'contrário', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,art 2º lei entrar vigor data publicação revogar disposição contrário,art 2º lei entr vig dat public revog dispos contr,1627
"justificação o código civil de 1916 previa , no art . 16 , a existência das sociedades civis sem fins lucrativos .","['justificação', 'o', 'código', 'civil', 'de', '1916', 'previa', ',', 'no', 'art', '.', '16', ',', 'a', 'existência', 'das', 'sociedades', 'civis', 'sem', 'fins', 'lucrativos', '.']","['O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,0,0,0,0,justificação código civil 1916 prever art 16 existência sociedade civil fim lucrativo,justific códig civil 1916 prev art 16 exist sociedad civil fim lucr,1628
